Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
24;Break My Heart;Dua Lipa;2088118;2020-08-01;;2020;8;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
25;the 1;Taylor Swift;2073858;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
26;Don't Start Now;Dua Lipa;2043919;2020-08-01;;2020;8;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;POPSTAR (feat. Drake);DJ Khaled;2029109;2020-08-01;;2020;8;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
28;Toosie Slide;Drake;2008061;2020-08-01;;2020;8;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
29;Blueberry Faygo;Lil Mosey;2006144;2020-08-01;;2020;8;1;5;melodic rap;rap conscient;vapor trap;trap;rap;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30;La Curiosidad;Jay Wheeler;1989691;2020-08-01;;2020;8;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
31;The Woo (feat. 50 Cent & Roddy Ricch);Pop Smoke;1920379;2020-08-01;;2020;8;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
32;Someone You Loved;Lewis Capaldi;1860971;2020-08-01;;2020;8;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33;Mamichula - con Nicki Nicole;Trueno;1832217;2020-08-01;;2020;8;1;3;argentine hip hop;trap argentino;trap latino;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
34;Head & Heart (feat. MNEK);Joel Corry;1827266;2020-08-01;;2020;8;1;5;uk dance;pop dance;tropical house;dance pop;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
35;Party Girl;StaySolidRocky;1821658;2020-08-01;;2020;8;1;1;melodic rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
36;How You Like That;BLACKPINK;1803555;2020-08-01;;2020;8;1;2;k-pop girl group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
37;Stuck with U (with Justin Bieber);Ariana Grande;1769702;2020-08-01;;2020;8;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
38;TKN (feat. Travis Scott);ROSALÍA;1755451;2020-08-01;;2020;8;1;1;r&b en espanol;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
39;GREECE (feat. Drake);DJ Khaled;1721743;2020-08-01;;2020;8;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
40;Djadja (feat. Maluma) - Remix;Aya Nakamura;1711185;2020-08-01;;2020;8;1;2;basshall;francoton;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
41;Go Crazy;Chris Brown;1647550;2020-08-01;;2020;8;1;5;pop rap;dance pop;pop;r&b;rap;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
42;the last great american dynasty;Taylor Swift;1641043;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
43;Supalonely;BENEE;1639855;2020-08-01;;2020;8;1;3;nz pop;pop;alt z;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
44;The Box;Roddy Ricch;1623938;2020-08-01;;2020;8;1;3;melodic rap;rap;trap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
45;Before You Go;Lewis Capaldi;1610388;2020-08-01;;2020;8;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46;august;Taylor Swift;1589571;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
47;my tears ricochet;Taylor Swift;1573931;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
48;Kings & Queens;Ava Max;1561179;2020-08-01;;2020;8;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
49;Tusa;KAROL G;1528283;2020-08-01;;2020;8;1;4;reggaeton colombiano;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
50;Intentions (feat. Quavo);Justin Bieber;1507297;2020-08-01;;2020;8;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
51;For The Night (feat. Lil Baby & DaBaby);Pop Smoke;1481120;2020-08-01;;2020;8;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
52;Adore You;Harry Styles;1443159;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
53;Circles;Post Malone;1410706;2020-08-01;;2020;8;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
54;Señorita;Shawn Mendes;1398680;2020-08-01;;2020;8;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;Sunday Best;Surfaces;1352754;2020-08-01;;2020;8;1;2;bedroom soul;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
56;bad guy;Billie Eilish;1351206;2020-08-01;;2020;8;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;goosebumps;Travis Scott;1343128;2020-08-01;;2020;8;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58;Hawái;Maluma;1335566;2020-08-01;;2020;8;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
59;mirrorball;Taylor Swift;1325054;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
60;seven;Taylor Swift;1320603;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
61;Nobody's Love;Maroon 5;1314482;2020-08-01;;2020;8;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
62;THE SCOTTS;THE SCOTTS;1314060;2020-08-01;;2020;8;1;1;pop rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
63;Over Your Head;Future;1298512;2020-08-01;;2020;8;1;5;rap;atl hip hop;trap;pop rap;southern hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
64;Be Kind (with Halsey);Marshmello;1297924;2020-08-01;;2020;8;1;5;brostep;pop;progressive electro house;pop dance;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
65;Memories;Maroon 5;1296318;2020-08-01;;2020;8;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
66;In Your Eyes;The Weeknd;1293900;2020-08-01;;2020;8;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
67;invisible string;Taylor Swift;1283992;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
68;Ay, DiOs Mío!;KAROL G;1283172;2020-08-01;;2020;8;1;4;reggaeton colombiano;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
69;Falling;Trevor Daniel;1280991;2020-08-01;;2020;8;1;3;melodic rap;pop rap;alternative r&b;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
70;Say So;Doja Cat;1256516;2020-08-01;;2020;8;1;2;pop;dance pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
71;Secrets;Regard;1250577;2020-08-01;;2020;8;1;6;slap house;pop dance;tropical house;edm;dance pop;pop edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
72;Conversations;Juice WRLD;1245172;2020-08-01;;2020;8;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
73;Hasta Que Dios Diga;Anuel AA;1242099;2020-08-01;;2020;8;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
74;Sunflower - Spider-Man: Into the Spider-Verse;Post Malone;1234657;2020-08-01;;2020;8;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
75;Ride It;Regard;1234424;2020-08-01;;2020;8;1;6;slap house;pop dance;tropical house;edm;dance pop;pop edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
76;this is me trying;Taylor Swift;1204385;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
77;HIGHEST IN THE ROOM;Travis Scott;1203198;2020-08-01;;2020;8;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
78;PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix;Feid;1195956;2020-08-01;;2020;8;1;7;reggaeton colombiano;colombian pop;trap latino;reggaeton;pop reggaeton;reggaeton flow;latin;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
79;illicit affairs;Taylor Swift;1172240;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
80;Elegí (feat. Dímelo Flow);Rauw Alejandro;1169737;2020-08-01;;2020;8;1;2;puerto rican pop;trap latino;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
81;everything i wanted;Billie Eilish;1167058;2020-08-01;;2020;8;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
82;Some Say - Felix Jaehn Remix;Nea;1164851;2020-08-01;;2020;8;1;2;scandipop;swedish pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
83;Azul;J Balvin;1159346;2020-08-01;;2020;8;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
84;Dior;Pop Smoke;1151369;2020-08-01;;2020;8;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
85;Got It On Me;Pop Smoke;1145159;2020-08-01;;2020;8;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
86;Stunnin' (feat. Harm Franklin);Curtis Waters;1143459;2020-08-01;;2020;8;1;8;indie r&b;alternative r&b;indie hip hop;modern alternative pop;pop;bedroom pop;modern indie pop;pop rap;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
87;ROXANNE;Arizona Zervas;1143250;2020-08-01;;2020;8;1;2;rhode island rap;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
88;Lucid Dreams;Juice WRLD;1142068;2020-08-01;;2020;8;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
89;betty;Taylor Swift;1141560;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
90;Mood Swings (feat. Lil Tjay);Pop Smoke;1135373;2020-08-01;;2020;8;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
91;Safaera;Bad Bunny;1129556;2020-08-01;;2020;8;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
92;SICKO MODE;Travis Scott;1125225;2020-08-01;;2020;8;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
93;Life Is Good (feat. Drake);Future;1123805;2020-08-01;;2020;8;1;5;rap;atl hip hop;trap;pop rap;southern hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
94;Yo Perreo Sola;Bad Bunny;1106081;2020-08-01;;2020;8;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
95;Hate The Other Side (with Marshmello & The Kid Laroi);Juice WRLD;1099264;2020-08-01;;2020;8;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
96;GOOBA;6ix9ine;1095896;2020-08-01;;2020;8;1;2;emo rap;rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
97;Lose Somebody;Kygo;1082460;2020-08-01;;2020;8;1;4;tropical house;pop dance;pop;edm;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
98;Favorito;Camilo;1079757;2020-08-01;;2020;8;1;2;reggaeton colombiano;colombian pop;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
99;Rags2Riches (feat. ATR Son Son);Rod Wave;1077955;2020-08-01;;2020;8;1;1;florida rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
100;Banana (feat. Shaggy) - DJ FLe - Minisiren Remix;Conkarah;1074336;2020-08-01;;2020;8;1;1;jawaiian;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
101;Savage Remix (feat. Beyoncé);Beyoncé;1064428;2020-08-01;;2020;8;1;4;dance pop;pop;post-teen pop;r&b;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
102;Rojo;J Balvin;1056506;2020-08-01;;2020;8;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
103;lovely (with Khalid);Billie Eilish;1053571;2020-08-01;;2020;8;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
104;GO (feat. Juice WRLD);The Kid LAROI;1050608;2020-08-01;;2020;8;1;1;australian hip hop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
105;Life's A Mess (feat. Halsey);Juice WRLD;1040722;2020-08-01;;2020;8;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
106;Righteous;Juice WRLD;1032365;2020-08-01;;2020;8;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
107;My Oasis (feat. Burna Boy);Sam Smith;1028751;2020-08-01;;2020;8;1;4;pop;uk pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
108;Play Date;Melanie Martinez;1023335;2020-08-01;;2020;8;1;5;electropop;pop;alt z;modern rock;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
109;Oh Juliana;Niack;1018520;2020-08-01;;2020;8;1;1;funk carioca;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
110;mad woman;Taylor Swift;1016986;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
111;Tak Tiki Tak;Harry Nach;1016668;2020-08-01;;2020;8;1;2;trap chileno;trap latino;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
112;Shallow;Lady Gaga;997017;2020-08-01;;2020;8;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
113;you broke me first;Tate McRae;995934;2020-08-01;;2020;8;1;5;pop;alt z;post-teen pop;electropop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
114;WHATS POPPIN;Jack Harlow;991436;2020-08-01;;2020;8;1;4;kentucky hip hop;rap;deep underground hip hop;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
115;Only You Freestyle;Headie One;978092;2020-08-01;;2020;8;1;1;uk hip hop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
116;Robbery;Juice WRLD;977788;2020-08-01;;2020;8;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
117;I Don't Care (with Justin Bieber);Ed Sheeran;970759;2020-08-01;;2020;8;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
118;CÓMO SE SIENTE - Remix;Jhay Cortez;949374;2020-08-01;;2020;8;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
119;Chicago Freestyle (feat. Giveon);Drake;935265;2020-08-01;;2020;8;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
120;Alane;Robin Schulz;928515;2020-08-01;;2020;8;1;8;german dance;tropical house;deep euro house;pop dance;deep house;edm;pop;dance pop;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
121;We Paid (feat. 42 Dugg);Lil Baby;918362;2020-08-01;;2020;8;1;4;atl trap;atl hip hop;rap;trap;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
122;Desce Pro Play (PA PA PA);Mc Zaac;915354;2020-08-01;;2020;8;1;2;funk carioca;funk pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
123;Believer;Imagine Dragons;914651;2020-08-01;;2020;8;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
124;epiphany;Taylor Swift;910903;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
125;Are You Bored Yet? (feat. Clairo);Wallows;904590;2020-08-01;;2020;8;1;4;indie pop;modern rock;pop;rock;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
126;Lose Control;MEDUZA;904583;2020-08-01;;2020;8;1;5;pop house;pop dance;tropical house;edm;dance pop;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
127;Rover (feat. DTG);S1mba;902862;2020-08-01;;2020;8;1;2;afroswing;social media pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
128;Move Ya Hips (feat. Nicki Minaj & MadeinTYO);A$AP Ferg;897576;2020-08-01;;2020;8;1;6;rap;trap;pop rap;hip hop;southern hip hop;underground hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
129;Sie ruft;Apache 207;895795;2020-08-01;;2020;8;1;1;german hip hop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
130;Bläulich;Apache 207;895324;2020-08-01;;2020;8;1;1;german hip hop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
131;Godzilla (feat. Juice WRLD);Eminem;894434;2020-08-01;;2020;8;1;3;detroit hip hop;rap;hip hop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
132;After Party;Don Toliver;892243;2020-08-01;;2020;8;1;2;rap;trap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
133;Bohemian Rhapsody - Remastered 2011;Queen;890690;2020-08-01;;2020;8;1;3;glam rock;classic rock;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
134;Physical;Dua Lipa;886139;2020-08-01;;2020;8;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
135;peace;Taylor Swift;884467;2020-08-01;;2020;8;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
136;If the World Was Ending - feat. Julia Michaels;JP Saxe;882558;2020-08-01;;2020;8;1;5;indie cafe pop;pop;canadian contemporary r&b;alt z;post-teen pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
137;RITMO (Bad Boys For Life);Black Eyed Peas;877103;2020-08-01;;2020;8;1;3;dance pop;pop rap;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
138;Boss Bitch;Doja Cat;871610;2020-08-01;;2020;8;1;2;pop;dance pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
