Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
50;Bad and Boujee (feat. Lil Uzi Vert);Migos;1307410;2017-04-01;;2017;4;1;4;rap;atl hip hop;trap;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
51;XO TOUR Llif3;Lil Uzi Vert;1254032;2017-04-01;;2017;4;1;4;melodic rap;philly rap;rap;trap;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
52;Dive;Ed Sheeran;1240532;2017-04-01;;2017;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
53;September Song;JP Cooper;1192721;2017-04-01;;2017;4;1;6;uk pop;pop;neo mellow;indie cafe pop;tropical house;pop rock;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
54;One Dance;Drake;1190847;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
55;Let Me Love You;DJ Snake;1173598;2017-04-01;;2017;4;1;6;pop;electronic trap;dance pop;edm;pop dance;pop rap;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
56;Bounce Back;Big Sean;1149655;2017-04-01;;2017;4;1;6;rap;pop rap;detroit hip hop;trap;southern hip hop;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
57;24K Magic;Bruno Mars;1119785;2017-04-01;;2017;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
58;Free Smoke;Drake;1100087;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
59;Reggaetón Lento (Bailemos);CNCO;1081452;2017-04-01;;2017;4;1;4;boy band;latin pop;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
60;Get It Together;Drake;1073826;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
61;The One;The Chainsmokers;1058500;2017-04-01;;2017;4;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
62;Touch;Little Mix;1052678;2017-04-01;;2017;4;1;6;talent show;pop;girl group;post-teen pop;uk pop;dance pop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
63;T-Shirt;Migos;1039440;2017-04-01;;2017;4;1;4;rap;atl hip hop;trap;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
64;Otra vez (feat. J Balvin);Zion & Lennox;1033661;2017-04-01;;2017;4;1;5;latin hip hop;reggaeton;latin;trap latino;reggaeton flow;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
65;New Man;Ed Sheeran;1000897;2017-04-01;;2017;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
66;Don't Wanna Know;Maroon 5;994628;2017-04-01;;2017;4;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
67;Tuesday;Burak Yeter;982805;2017-04-01;;2017;4;1;1;electro house;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;What Do I Know?;Ed Sheeran;976508;2017-04-01;;2017;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
69;Teenage Fever;Drake;962577;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
70;All Time Low;Jon Bellion;960917;2017-04-01;;2017;4;1;1;pop rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
71;La Rompe Corazones;Daddy Yankee;949027;2017-04-01;;2017;4;1;4;reggaeton;latin;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
72;Love On The Brain;Rihanna;938208;2017-04-01;;2017;4;1;5;barbadian pop;pop;dance pop;post-teen pop;urban contemporary;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
73;All Night;The Vamps;935142;2017-04-01;;2017;4;1;4;pop;post-teen pop;boy band;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
74;Hear Me Now;Alok;931223;2017-04-01;;2017;4;1;3;pop nacional;slap house;electro house;;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
75;Swang;Rae Sremmurd;928094;2017-04-01;;2017;4;1;7;rap;mississippi hip hop;melodic rap;trap;pop rap;southern hip hop;hip hop;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
76;Look At Me!;XXXTENTACION;922359;2017-04-01;;2017;4;1;2;miami hip hop;emo rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
77;Sigo Extrañándote;J Balvin;899474;2017-04-01;;2017;4;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
78;The Heart Part 4;Kendrick Lamar;896606;2017-04-01;;2017;4;1;4;rap;conscious hip hop;west coast rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
79;Starving;Hailee Steinfeld;895058;2017-04-01;;2017;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
80;Don't Leave;Snakehips;882960;2017-04-01;;2017;4;1;7;tropical house;edm;electropop;pop;pop dance;indie poptimism;dance pop;;;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
81;Body Like A Back Road;Sam Hunt;866282;2017-04-01;;2017;4;1;2;contemporary country;country pop;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
82;Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande);Calvin Harris;864183;2017-04-01;;2017;4;1;8;uk dance;pop;dance pop;edm;house;progressive house;pop dance;electro house;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
83;"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")";Justin Timberlake;858622;2017-04-01;;2017;4;1;2;dance pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
84;Don't Let Me Down (feat. Daya);The Chainsmokers;850755;2017-04-01;;2017;4;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
85;Madiba Riddim;Drake;850627;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
86;KMT;Drake;845464;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
87;Cold Water (feat. Justin Bieber & MØ);Major Lazer;839513;2017-04-01;;2017;4;1;7;moombahton;pop;edm;dance pop;pop dance;pop rap;electro house;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
88;In the Name of Love;Martin Garrix;828392;2017-04-01;;2017;4;1;7;dutch edm;pop dance;edm;tropical house;pop;progressive house;dance pop;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
89;Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox];Anuel AA;820582;2017-04-01;;2017;4;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
90;Just Hold On;Steve Aoki;818212;2017-04-01;;2017;4;1;6;edm;pop dance;electro house;tropical house;dance pop;pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
91;No Long Talk;Drake;811613;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
92;Everybody;Logic;803672;2017-04-01;;2017;4;1;5;conscious hip hop;dmv rap;pop rap;rap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
93;I Got You;Bebe Rexha;803634;2017-04-01;;2017;4;1;4;pop;dance pop;post-teen pop;electropop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
94;History;Olivia Holt;803249;2017-04-01;;2017;4;1;5;post-teen pop;social media pop;alt z;pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
95;Barcelona;Ed Sheeran;801172;2017-04-01;;2017;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
96;Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version;Pitbull;792442;2017-04-01;;2017;4;1;5;miami hip hop;dance pop;pop;pop rap;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
97;Supermarket Flowers;Ed Sheeran;791797;2017-04-01;;2017;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
98;Sacrifices;Drake;791791;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
99;Safari;J Balvin;785472;2017-04-01;;2017;4;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
100;Everyday;Ariana Grande;782251;2017-04-01;;2017;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
101;Side To Side;Ariana Grande;777220;2017-04-01;;2017;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
102;Me llamas (feat. Maluma) - Remix;Piso 21;770019;2017-04-01;;2017;4;1;6;reggaeton colombiano;colombian pop;reggaeton;trap latino;latin;latin pop;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
103;Ay Mi Dios (feat. Pitbull, Yandel & Chacal);IAmChino;767543;2017-04-01;;2017;4;1;2;cubaton;reggaeton;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
104;My Way;Calvin Harris;761950;2017-04-01;;2017;4;1;8;uk dance;pop;dance pop;edm;house;progressive house;pop dance;electro house;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
105;4422;Drake;747090;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
106;Vente Pa' Ca (feat. Maluma);Ricky Martin;741639;2017-04-01;;2017;4;1;5;latin pop;puerto rican pop;mexican pop;latin;dance pop;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
107;How Would You Feel (Paean);Ed Sheeran;734104;2017-04-01;;2017;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
108;Heathens;Twenty One Pilots;733278;2017-04-01;;2017;4;1;2;modern rock;rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
109;I Took A Pill In Ibiza - Seeb Remix;Mike Posner;724721;2017-04-01;;2017;4;1;3;pop rap;dance pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
110;Black Beatles;Rae Sremmurd;723404;2017-04-01;;2017;4;1;7;rap;mississippi hip hop;melodic rap;trap;pop rap;southern hip hop;hip hop;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
111;Treat You Better;Shawn Mendes;722026;2017-04-01;;2017;4;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
112;goosebumps;Travis Scott;711515;2017-04-01;;2017;4;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
113;All Night (feat. Knox Fortune);Chance the Rapper;708900;2017-04-01;;2017;4;1;5;rap;conscious hip hop;chicago rap;pop rap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
114;Nancy Mulligan;Ed Sheeran;708208;2017-04-01;;2017;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
115;Jorja Interlude;Drake;697848;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
116;Bad Things (with Camila Cabello);Machine Gun Kelly;688507;2017-04-01;;2017;4;1;2;ohio hip hop;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
117;Rolex;Ayo & Teo;688412;2017-04-01;;2017;4;1;1;neo soul;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
118;Human;Rag'n'Bone Man;663714;2017-04-01;;2017;4;1;1;neo soul;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
119;Mercy;Shawn Mendes;656129;2017-04-01;;2017;4;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
120;We Don't Talk Anymore (feat. Selena Gomez);Charlie Puth;651051;2017-04-01;;2017;4;1;4;pop;viral pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
121;Shed a Light;Robin Schulz;646834;2017-04-01;;2017;4;1;8;german dance;tropical house;deep euro house;pop dance;deep house;edm;pop;dance pop;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
122;Redbone;Childish Gambino;646557;2017-04-01;;2017;4;1;4;rap;atl hip hop;pop rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
123;Broccoli (feat. Lil Yachty);Shelley FKA DRAM;645296;2017-04-01;;2017;4;1;6;virginia hip hop;alternative r&b;underground hip hop;trap;pop rap;rap;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
124;Stressed Out;Twenty One Pilots;640766;2017-04-01;;2017;4;1;2;modern rock;rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
125;Be the One;Dua Lipa;638084;2017-04-01;;2017;4;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
126;Vacaciones;Wisin;637032;2017-04-01;;2017;4;1;4;latin;reggaeton;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
127;Caroline;Aminé;635936;2017-04-01;;2017;4;1;5;portland hip hop;rap;pop rap;hip hop;underground hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
128;Cheap Thrills;Sia;632775;2017-04-01;;2017;4;1;4;pop;australian dance;australian pop;dance pop;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
129;Good Life (with G-Eazy & Kehlani);G-Eazy;629367;2017-04-01;;2017;4;1;5;indie pop rap;oakland hip hop;pop rap;rap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
130;Do Not Disturb;Drake;628858;2017-04-01;;2017;4;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
131;Photograph;Ed Sheeran;628697;2017-04-01;;2017;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
