Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
1;bad guy;Billie Eilish;7220348;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2;wish you were gay;Billie Eilish;4195019;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3;bury a friend;Billie Eilish;3929090;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4;Con Calma;Daddy Yankee;3852893;2019-04-01;;2019;4;1;4;reggaeton;latin;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
5;7 rings;Ariana Grande;3773770;2019-04-01;;2019;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6;Sucker;Jonas Brothers;3363967;2019-04-01;;2019;4;1;5;post-teen pop;pop;boy band;dance pop;pop rock;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
7;when the party's over;Billie Eilish;3229083;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
8;Sunflower - Spider-Man: Into the Spider-Verse;Post Malone;3209021;2019-04-01;;2019;4;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
9;Old Town Road;Lil Nas X;3163468;2019-04-01;;2019;4;1;2;lgbtq+ hip hop;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
10;all the good girls go to hell;Billie Eilish;3030444;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11;Wow.;Post Malone;2981556;2019-04-01;;2019;4;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
12;xanny;Billie Eilish;2913357;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13;Shallow;Lady Gaga;2844447;2019-04-01;;2019;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14;you should see me in a crown;Billie Eilish;2713324;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;my strange addiction;Billie Eilish;2690882;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;break up with your girlfriend, i'm bored;Ariana Grande;2669739;2019-04-01;;2019;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
17;Don't Call Me Up;Mabel;2388103;2019-04-01;;2019;4;1;7;uk pop;pop;dance pop;post-teen pop;pop dance;tropical house;edm;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
18;Dancing With A Stranger (with Normani);Sam Smith;2351648;2019-04-01;;2019;4;1;4;pop;uk pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19;i love you;Billie Eilish;2271954;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20;ilomilo;Billie Eilish;2225144;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
21;Sweet but Psycho;Ava Max;2169957;2019-04-01;;2019;4;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
22;Calma - Remix;Pedro Capó;2151946;2019-04-01;;2019;4;1;3;puerto rican pop;latin pop;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
23;MIDDLE CHILD;J. Cole;2107272;2019-04-01;;2019;4;1;4;north carolina hip hop;conscious hip hop;rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
24;Happier;Marshmello;2084390;2019-04-01;;2019;4;1;5;brostep;pop;progressive electro house;pop dance;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
25;listen before i go;Billie Eilish;2059730;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
26;Here With Me;Marshmello;2059727;2019-04-01;;2019;4;1;5;brostep;pop;progressive electro house;pop dance;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;Baila Baila Baila;Ozuna;2059641;2019-04-01;;2019;4;1;4;puerto rican pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
28;Pa Mí - Remix;Dalex;2059165;2019-04-01;;2019;4;1;4;r&b en espanol;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
29;Without Me;Halsey;2019564;2019-04-01;;2019;4;1;6;pop;etherpop;post-teen pop;electropop;dance pop;indie poptimism;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
30;HP;Maluma;2016338;2019-04-01;;2019;4;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
31;i'm so tired...;Lauv;1990320;2019-04-01;;2019;4;1;4;pop;post-teen pop;electropop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
32;Let Me Down Slowly;Alec Benjamin;1952117;2019-04-01;;2019;4;1;3;alt z;pop;electropop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33;Talk;Khalid;1938107;2019-04-01;;2019;4;1;1;pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
34;thank u, next;Ariana Grande;1935116;2019-04-01;;2019;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
35;Secreto;Anuel AA;1934643;2019-04-01;;2019;4;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
36;8;Billie Eilish;1876730;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
37;Swervin (feat. 6ix9ine);A Boogie Wit da Hoodie;1841549;2019-04-01;;2019;4;1;4;melodic rap;rap;trap;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
38;Giant (with Rag'n'Bone Man);Calvin Harris;1753959;2019-04-01;;2019;4;1;8;uk dance;pop;dance pop;edm;house;progressive house;pop dance;electro house;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
39;Murder On My Mind;YNW Melly;1750997;2019-04-01;;2019;4;1;2;melodic rap;trap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
40;Going Bad (feat. Drake);Meek Mill;1729567;2019-04-01;;2019;4;1;6;rap;philly rap;trap;pop rap;southern hip hop;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
41;Con Altura;ROSALÍA;1725242;2019-04-01;;2019;4;1;1;r&b en espanol;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
42;High Hopes;Panic! At The Disco;1637724;2019-04-01;;2019;4;1;3;baroque pop;emo;modern rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
43;Taki Taki (with Selena Gomez, Ozuna & Cardi B);DJ Snake;1512816;2019-04-01;;2019;4;1;6;pop;electronic trap;dance pop;edm;pop dance;pop rap;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
44;My Bad;Khalid;1496863;2019-04-01;;2019;4;1;1;pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
45;Pure Water (with Migos);Mustard;1491501;2019-04-01;;2019;4;1;6;rap;pop rap;trap;cali rap;southern hip hop;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
46;lovely;Billie Eilish;1490679;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
47;I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy);benny blanco;1452953;2019-04-01;;2019;4;1;4;pop;pop rap;electropop;pop dance;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
48;goodbye;Billie Eilish;1449438;2019-04-01;;2019;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
49;MIA (feat. Drake);Bad Bunny;1440143;2019-04-01;;2019;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
50;Adan y Eva;Paulo Londra;1437692;2019-04-01;;2019;4;1;3;argentine hip hop;trap argentino;trap latino;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
51;Please Me;Cardi B;1429343;2019-04-01;;2019;4;1;4;pop rap;pop;rap;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
52;Bohemian Rhapsody - Remastered 2011;Queen;1423975;2019-04-01;;2019;4;1;3;glam rock;classic rock;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
53;Who Do You Love;The Chainsmokers;1389568;2019-04-01;;2019;4;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
54;Eastside (with Halsey & Khalid);benny blanco;1389227;2019-04-01;;2019;4;1;4;pop;pop rap;electropop;pop dance;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;Someone You Loved;Lewis Capaldi;1383846;2019-04-01;;2019;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
56;Te Robaré;Nicky Jam;1361181;2019-04-01;;2019;4;1;4;latin;reggaeton;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
57;Racks in the Middle (feat. Roddy Ricch and Hit-Boy);Nipsey Hussle;1341139;2019-04-01;;2019;4;1;7;rap;conscious hip hop;trap;southern hip hop;hip hop;pop rap;gangster rap;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
58;Robbery;Juice WRLD;1335905;2019-04-01;;2019;4;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59;On My Way;Alan Walker;1333087;2019-04-01;;2019;4;1;2;pop dance;electro house;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;Better Now;Post Malone;1331807;2019-04-01;;2019;4;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
61;Desconocidos;Mau y Ricky;1328054;2019-04-01;;2019;4;1;5;pop venezolano;reggaeton;trap latino;latin pop;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
62;SICKO MODE;Travis Scott;1316703;2019-04-01;;2019;4;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
63;Be Alright;Dean Lewis;1315139;2019-04-01;;2019;4;1;5;indie cafe pop;pop;australian pop;pop rock;post-teen pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
64;Verte Ir;DJ Luian;1311005;2019-04-01;;2019;4;1;5;trap latino;reggaeton flow;reggaeton;latin hip hop;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
65;Mixed Personalities (feat. Kanye West);YNW Melly;1275172;2019-04-01;;2019;4;1;2;melodic rap;trap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
66;Look Back at It;A Boogie Wit da Hoodie;1240477;2019-04-01;;2019;4;1;4;melodic rap;rap;trap;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
67;Te Vi;Piso 21;1221319;2019-04-01;;2019;4;1;6;reggaeton colombiano;colombian pop;reggaeton;trap latino;latin;latin pop;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
68;Girls Like You (feat. Cardi B);Maroon 5;1200388;2019-04-01;;2019;4;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
69;Un Año;Sebastian Yatra;1195808;2019-04-01;;2019;4;1;4;reggaeton colombiano;colombian pop;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
70;Better;Khalid;1184695;2019-04-01;;2019;4;1;1;pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
71;So Am I;Ava Max;1158664;2019-04-01;;2019;4;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
