Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
1;7 rings;Ariana Grande;6069713;2019-03-01;;2019;3;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2;Shallow;Lady Gaga;5174337;2019-03-01;;2019;3;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3;Sucker;Jonas Brothers;5168503;2019-03-01;;2019;3;1;5;post-teen pop;pop;boy band;dance pop;pop rock;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
4;Con Calma;Daddy Yankee;4544816;2019-03-01;;2019;3;1;4;reggaeton;latin;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
5;break up with your girlfriend, i'm bored;Ariana Grande;4508148;2019-03-01;;2019;3;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6;Wow.;Post Malone;3834691;2019-03-01;;2019;3;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7;Sunflower - Spider-Man: Into the Spider-Verse;Post Malone;3563295;2019-03-01;;2019;3;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
8;Dancing With A Stranger (with Normani);Sam Smith;3035404;2019-03-01;;2019;3;1;4;pop;uk pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
9;Calma - Remix;Pedro Capó;3019740;2019-03-01;;2019;3;1;3;puerto rican pop;latin pop;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
10;thank u, next;Ariana Grande;2977963;2019-03-01;;2019;3;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11;Secreto;Anuel AA;2967869;2019-03-01;;2019;3;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
12;Happier;Marshmello;2955091;2019-03-01;;2019;3;1;5;brostep;pop;progressive electro house;pop dance;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13;bury a friend;Billie Eilish;2930913;2019-03-01;;2019;3;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14;MIDDLE CHILD;J. Cole;2908958;2019-03-01;;2019;3;1;4;north carolina hip hop;conscious hip hop;rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15;Sweet but Psycho;Ava Max;2883629;2019-03-01;;2019;3;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16;I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy);benny blanco;2846195;2019-03-01;;2019;3;1;4;pop;pop rap;electropop;pop dance;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
17;Without Me;Halsey;2791115;2019-03-01;;2019;3;1;6;pop;etherpop;post-teen pop;electropop;dance pop;indie poptimism;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
18;Baila Baila Baila;Ozuna;2663132;2019-03-01;;2019;3;1;4;puerto rican pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
19;Talk;Khalid;2618004;2019-03-01;;2019;3;1;1;pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20;Robbery;Juice WRLD;2444901;2019-03-01;;2019;3;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
21;Giant (with Rag'n'Bone Man);Calvin Harris;2367650;2019-03-01;;2019;3;1;8;uk dance;pop;dance pop;edm;house;progressive house;pop dance;electro house;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
22;Murder On My Mind;YNW Melly;2360525;2019-03-01;;2019;3;1;2;melodic rap;trap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23;i'm so tired...;Lauv;2351454;2019-03-01;;2019;3;1;4;pop;post-teen pop;electropop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
24;Taki Taki (with Selena Gomez, Ozuna & Cardi B);DJ Snake;2348020;2019-03-01;;2019;3;1;6;pop;electronic trap;dance pop;edm;pop dance;pop rap;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
25;Going Bad (feat. Drake);Meek Mill;2221378;2019-03-01;;2019;3;1;6;rap;philly rap;trap;pop rap;southern hip hop;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
26;MIA (feat. Drake);Bad Bunny;2200010;2019-03-01;;2019;3;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
27;Don't Call Me Up;Mabel;2077147;2019-03-01;;2019;3;1;7;uk pop;pop;dance pop;post-teen pop;pop dance;tropical house;edm;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
