Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
19;ROCKSTAR (feat. Roddy Ricch);DaBaby;1972733;2020-11-01;;2020;11;1;2;north carolina hip hop;rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
20;Put Your Records On;Ritt Momney;1970825;2020-11-01;;2020;11;1;1;bedroom pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
21;Laugh Now Cry Later (feat. Lil Durk);Drake;1926400;2020-11-01;;2020;11;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
22;La Tóxica;Farruko;1916229;2020-11-01;;2020;11;1;4;reggaeton;latin;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
23;Se Te Nota (with Guaynaa);Lele Pons;1858002;2020-11-01;;2020;11;1;2;viral pop;latin pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
24;Vida de Rico;Camilo;1839041;2020-11-01;;2020;11;1;2;reggaeton colombiano;colombian pop;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
25;Savage Love (Laxed - Siren Beat);Jawsh 685;1823366;2020-11-01;;2020;11;1;1;nz pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
26;off the table (with The Weeknd);Ariana Grande;1799008;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;La Curiosidad;Jay Wheeler;1786469;2020-11-01;;2020;11;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
28;Heather;Conan Gray;1784798;2020-11-01;;2020;11;1;6;bedroom pop;pop;alt z;post-teen pop;indie pop;electropop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
29;pov;Ariana Grande;1720617;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
30;La Nota;Manuel Turizo;1697440;2020-11-01;;2020;11;1;5;reggaeton colombiano;colombian pop;reggaeton;trap latino;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
31;UN DIA (ONE DAY) (Feat. Tainy);J Balvin;1697196;2020-11-01;;2020;11;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
32;Roses - Imanbek Remix;SAINt JHN;1694587;2020-11-01;;2020;11;1;4;melodic rap;slap house;rap;pop rap;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
33;Wonder;Shawn Mendes;1693555;2020-11-01;;2020;11;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
34;Someone You Loved;Lewis Capaldi;1668363;2020-11-01;;2020;11;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
35;just like magic;Ariana Grande;1643533;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
36;Jeans;Justin Quiles;1632067;2020-11-01;;2020;11;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
37;Una Locura;Ozuna;1625786;2020-11-01;;2020;11;1;4;puerto rican pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
38;Levitating (feat. DaBaby);Dua Lipa;1608760;2020-11-01;;2020;11;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
39;Take You Dancing;Jason Derulo;1593620;2020-11-01;;2020;11;1;4;dance pop;pop;post-teen pop;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
40;Dreams - 2004 Remaster;Fleetwood Mac;1560667;2020-11-01;;2020;11;1;6;yacht rock;classic rock;mellow gold;soft rock;album rock;rock;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
41;Dance Monkey;Tones And I;1533137;2020-11-01;;2020;11;1;2;australian pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
42;Ay, DiOs Mío!;KAROL G;1529548;2020-11-01;;2020;11;1;4;reggaeton colombiano;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
43;safety net (feat. Ty Dolla $ign);Ariana Grande;1513206;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
44;shut up;Ariana Grande;1505730;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
45;Midnight Sky;Miley Cyrus;1489318;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46;Despeinada;Ozuna;1488998;2020-11-01;;2020;11;1;4;puerto rican pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
47;Breaking Me;Topic;1488932;2020-11-01;;2020;11;1;6;german dance;pop dance;tropical house;edm;dance pop;pop edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
48;Before You Go;Lewis Capaldi;1464439;2020-11-01;;2020;11;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
49;Parce (feat. Justin Quiles);Maluma;1456757;2020-11-01;;2020;11;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
50;nasty;Ariana Grande;1423607;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
51;Ice Cream (with Selena Gomez);BLACKPINK;1399739;2020-11-01;;2020;11;1;2;k-pop girl group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
52;Tattoo - Remix with Camilo;Rauw Alejandro;1375146;2020-11-01;;2020;11;1;2;puerto rican pop;trap latino;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
53;POPSTAR (feat. Drake);DJ Khaled;1363702;2020-11-01;;2020;11;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
54;Mi Niña;Wisin;1363450;2020-11-01;;2020;11;1;4;latin;reggaeton;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
55;La Jeepeta - Remix;Nio Garcia;1351963;2020-11-01;;2020;11;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
56;Come & Go (with Marshmello);Juice WRLD;1342587;2020-11-01;;2020;11;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57;my hair;Ariana Grande;1340993;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
58;Lovesick Girls;BLACKPINK;1318182;2020-11-01;;2020;11;1;2;k-pop girl group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
59;Golden;Harry Styles;1309179;2020-11-01;;2020;11;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
60;six thirty;Ariana Grande;1306143;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
61;Mood Swings (feat. Lil Tjay);Pop Smoke;1285916;2020-11-01;;2020;11;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
62;Daisy;Ashnikko;1247472;2020-11-01;;2020;11;1;4;escape room;alt z;electropop;pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
63;death bed (coffee for your head);Powfu;1219490;2020-11-01;;2020;11;1;1;sad rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
64;Mi Cuarto;Jerry Di;1219423;2020-11-01;;2020;11;1;6;pop venezolano;trap latino;cubaton;dominican pop;reggaeton;reggaeton flow;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
65;How You Like That;BLACKPINK;1214104;2020-11-01;;2020;11;1;2;k-pop girl group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
66;I CAN'T STOP ME;TWICE;1203184;2020-11-01;;2020;11;1;2;k-pop girl group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
67;Tyler Herro;Jack Harlow;1199604;2020-11-01;;2020;11;1;4;kentucky hip hop;rap;deep underground hip hop;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
68;Don't Start Now;Dua Lipa;1199029;2020-11-01;;2020;11;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
69;Sofia;Clairo;1198679;2020-11-01;;2020;11;1;3;bedroom pop;indie pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
70;Diamonds;Sam Smith;1194216;2020-11-01;;2020;11;1;4;pop;uk pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
71;obvious;Ariana Grande;1175370;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
72;Thriller;Michael Jackson;1165220;2020-11-01;;2020;11;1;3;soul;r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
73;Blueberry Faygo;Lil Mosey;1163133;2020-11-01;;2020;11;1;5;melodic rap;rap conscient;vapor trap;trap;rap;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
74;MORE;K/DA;1157649;2020-11-01;;2020;11;1;1;k-pop girl group;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
75;Caramelo;Ozuna;1148497;2020-11-01;;2020;11;1;4;puerto rican pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
76;love language;Ariana Grande;1112344;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
77;west side;Ariana Grande;1112053;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
78;bad guy;Billie Eilish;1111362;2020-11-01;;2020;11;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
79;Wishing Well;Juice WRLD;1105000;2020-11-01;;2020;11;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
80;Circles;Post Malone;1089554;2020-11-01;;2020;11;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
81;Deep End;Fousheé;1088328;2020-11-01;;2020;11;1;1;indie r&b;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
82;goosebumps;Travis Scott;1067237;2020-11-01;;2020;11;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
83;Stuck with U (with Justin Bieber);Ariana Grande;1065127;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
84;The Box;Roddy Ricch;1060443;2020-11-01;;2020;11;1;3;melodic rap;rap;trap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
85;Lucid Dreams;Juice WRLD;1054950;2020-11-01;;2020;11;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
86;Rain On Me (with Ariana Grande);Lady Gaga;1053981;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
87;Sunflower - Spider-Man: Into the Spider-Verse;Post Malone;1043364;2020-11-01;;2020;11;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
88;Chica Ideal;Sebastian Yatra;1042331;2020-11-01;;2020;11;1;4;reggaeton colombiano;colombian pop;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
89;Memories;Maroon 5;1036024;2020-11-01;;2020;11;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
90;my ex's best friend (with blackbear);Machine Gun Kelly;1026190;2020-11-01;;2020;11;1;2;ohio hip hop;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
91;Adore You;Harry Styles;1019855;2020-11-01;;2020;11;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
92;Señorita;Shawn Mendes;1018901;2020-11-01;;2020;11;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
93;Recairei - Ao Vivo;Os Barões Da Pisadinha;1005674;2020-11-01;;2020;11;1;2;piseiro;forro;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
94;lovely (with Khalid);Billie Eilish;1000548;2020-11-01;;2020;11;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
95;BICHOTA;KAROL G;996700;2020-11-01;;2020;11;1;4;reggaeton colombiano;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
96;Go Crazy;Chris Brown;992752;2020-11-01;;2020;11;1;5;pop rap;dance pop;pop;r&b;rap;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
97;Tusa;KAROL G;991174;2020-11-01;;2020;11;1;4;reggaeton colombiano;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
98;Falling;Trevor Daniel;990801;2020-11-01;;2020;11;1;3;melodic rap;pop rap;alternative r&b;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
99;Fever;Dua Lipa;987853;2020-11-01;;2020;11;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
100;Train Wreck;James Arthur;986690;2020-11-01;;2020;11;1;4;pop;uk pop;talent show;post-teen pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
101;SICKO MODE;Travis Scott;974432;2020-11-01;;2020;11;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
102;Robbery;Juice WRLD;962704;2020-11-01;;2020;11;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
103;Azul;J Balvin;949754;2020-11-01;;2020;11;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
104;WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix;Tory Lanez;944135;2020-11-01;;2020;11;1;8;canadian trap;rap;melodic rap;toronto rap;pop rap;trap;canadian hip hop;r&b;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
105;Mad at Disney;salem ilese;942724;2020-11-01;;2020;11;1;3;modern indie pop;alt z;social media pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
106;HIGHEST IN THE ROOM;Travis Scott;941082;2020-11-01;;2020;11;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
107;"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie";Tainy;936905;2020-11-01;;2020;11;1;7;reggaeton;trap latino;latin;latin hip hop;pop reggaeton;latin pop;reggaeton flow;;;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
108;SO DONE;The Kid LAROI;922788;2020-11-01;;2020;11;1;1;australian hip hop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
109;Reloj;Rauw Alejandro;914002;2020-11-01;;2020;11;1;2;puerto rican pop;trap latino;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
110;Forever After All;Luke Combs;909446;2020-11-01;;2020;11;1;1;contemporary country;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;Shallow;Lady Gaga;907298;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
112;Tick Tock (feat. 24kGoldn);Clean Bandit;899988;2020-11-01;;2020;11;1;8;pop;uk dance;dance pop;uk funky;tropical house;pop dance;post-teen pop;edm;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
113;ily (i love you baby) (feat. Emilee);Surf Mesa;895716;2020-11-01;;2020;11;1;1;tropical house;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;Kings & Queens;Ava Max;888969;2020-11-01;;2020;11;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
115;Toosie Slide;Drake;886452;2020-11-01;;2020;11;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
116;All I Want for Christmas Is You;Mariah Carey;882541;2020-11-01;;2020;11;1;4;dance pop;urban contemporary;pop;r&b;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
117;Sweater Weather;The Neighbourhood;877815;2020-11-01;;2020;11;1;4;shimmer pop;modern rock;pop;modern alternative rock;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
118;Break My Heart;Dua Lipa;873424;2020-11-01;;2020;11;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
119;Spicy (feat. Post Malone);Ty Dolla $ign;871133;2020-11-01;;2020;11;1;7;pop rap;trap;trap soul;r&b;southern hip hop;pop;hip hop;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
120;If the World Was Ending - feat. Julia Michaels;JP Saxe;868953;2020-11-01;;2020;11;1;5;indie cafe pop;pop;canadian contemporary r&b;alt z;post-teen pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
121;Intentions (feat. Quavo);Justin Bieber;868259;2020-11-01;;2020;11;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
122;Pretty Savage;BLACKPINK;863572;2020-11-01;;2020;11;1;2;k-pop girl group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
123;Falling;Harry Styles;857539;2020-11-01;;2020;11;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
124;Believer;Imagine Dragons;845193;2020-11-01;;2020;11;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
125;Ghostbusters;Ray Parker Jr.;841051;2020-11-01;;2020;11;1;4;disco;post-disco;funk;quiet storm;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
126;Investe Em Mim;Jonas Esticado;840919;2020-11-01;;2020;11;1;4;forro;sertanejo pop;sertanejo;sertanejo universitario;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
127;Djadja (feat. Maluma) - Remix;Aya Nakamura;840574;2020-11-01;;2020;11;1;2;basshall;francoton;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
128;ROXANNE;Arizona Zervas;836069;2020-11-01;;2020;11;1;2;rhode island rap;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
129;The Woo (feat. 50 Cent & Roddy Ricch);Pop Smoke;833087;2020-11-01;;2020;11;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
130;Life Is Good (feat. Drake);Future;828218;2020-11-01;;2020;11;1;5;rap;atl hip hop;trap;pop rap;southern hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
131;Party Girl;StaySolidRocky;820160;2020-11-01;;2020;11;1;1;melodic rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
132;Dior;Pop Smoke;817528;2020-11-01;;2020;11;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
133;Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto);Super Yei;816529;2020-11-01;;2020;11;1;4;trap latino;reggaeton flow;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
134;Say You Won't Let Go;James Arthur;810625;2020-11-01;;2020;11;1;4;pop;uk pop;talent show;post-teen pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
135;Jocelyn Flores;XXXTENTACION;806533;2020-11-01;;2020;11;1;2;miami hip hop;emo rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
136;Highway to Hell;AC/DC;806308;2020-11-01;;2020;11;1;3;hard rock;rock;australian rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
137;7 rings;Ariana Grande;802786;2020-11-01;;2020;11;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
138;Electric Love;BØRNS;797152;2020-11-01;;2020;11;1;4;modern rock;modern alternative rock;pop;electropop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
