Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
1;Mood (feat. iann dior);24kGoldn;5681338;2020-10-01;;2020;10;1;1;cali rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;WAP (feat. Megan Thee Stallion);Cardi B;4786211;2020-10-01;;2020;10;1;4;pop rap;pop;rap;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
3;Lemonade (feat. Gunna, Don Toliver & NAV);Internet Money;4502404;2020-10-01;;2020;10;1;3;trap;rap;pop rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
4;Hawái;Maluma;4066369;2020-10-01;;2020;10;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5;Dynamite;BTS;4016787;2020-10-01;;2020;10;1;2;k-pop boy group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6;Holy (feat. Chance The Rapper);Justin Bieber;3441822;2020-10-01;;2020;10;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7;Blinding Lights;The Weeknd;3410272;2020-10-01;;2020;10;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
8;Watermelon Sugar;Harry Styles;3321198;2020-10-01;;2020;10;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
9;For The Night (feat. Lil Baby & DaBaby);Pop Smoke;3308897;2020-10-01;;2020;10;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10;Savage Love (Laxed - Siren Beat);Jawsh 685;2921831;2020-10-01;;2020;10;1;1;nz pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11;Laugh Now Cry Later (feat. Lil Durk);Drake;2817814;2020-10-01;;2020;10;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
12;Head & Heart (feat. MNEK);Joel Corry;2783986;2020-10-01;;2020;10;1;5;uk dance;pop dance;tropical house;dance pop;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13;ROCKSTAR (feat. Roddy Ricch);DaBaby;2776955;2020-10-01;;2020;10;1;2;north carolina hip hop;rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
14;you broke me first;Tate McRae;2642182;2020-10-01;;2020;10;1;5;pop;alt z;post-teen pop;electropop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15;What You Know Bout Love;Pop Smoke;2569925;2020-10-01;;2020;10;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16;Heather;Conan Gray;2531541;2020-10-01;;2020;10;1;6;bedroom pop;pop;alt z;post-teen pop;indie pop;electropop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
17;Relación - Remix;Sech;2458442;2020-10-01;;2020;10;1;4;panamanian pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
18;POPSTAR (feat. Drake);DJ Khaled;2311316;2020-10-01;;2020;10;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
19;Roses - Imanbek Remix;SAINt JHN;2218170;2020-10-01;;2020;10;1;4;melodic rap;slap house;rap;pop rap;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
20;FRANCHISE (feat. Young Thug & M.I.A.);Travis Scott;2212495;2020-10-01;;2020;10;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
21;UN DIA (ONE DAY) (Feat. Tainy);J Balvin;2127356;2020-10-01;;2020;10;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;Breaking Me;Topic;2068847;2020-10-01;;2020;10;1;6;german dance;pop dance;tropical house;edm;dance pop;pop edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
23;La Curiosidad;Jay Wheeler;2029492;2020-10-01;;2020;10;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
24;Ay, DiOs Mío!;KAROL G;2028219;2020-10-01;;2020;10;1;4;reggaeton colombiano;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25;Ice Cream (with Selena Gomez);BLACKPINK;2002977;2020-10-01;;2020;10;1;2;k-pop girl group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
26;Someone You Loved;Lewis Capaldi;1996262;2020-10-01;;2020;10;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
27;Mood Swings (feat. Lil Tjay);Pop Smoke;1943381;2020-10-01;;2020;10;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28;Midnight Sky;Miley Cyrus;1886814;2020-10-01;;2020;10;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
29;Put Your Records On;Ritt Momney;1869502;2020-10-01;;2020;10;1;1;bedroom pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
