Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
20;Circles;Post Malone;2348192;2020-04-01;;2020;4;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
21;Yo Perreo Sola;Bad Bunny;2322930;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;Rojo;J Balvin;2247585;2020-04-01;;2020;4;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
23;La Difícil;Bad Bunny;2144634;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
24;Adore You;Harry Styles;2128890;2020-04-01;;2020;4;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
25;Savage;Megan Thee Stallion;2109890;2020-04-01;;2020;4;1;4;trap queen;houston rap;pop rap;pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
26;Memories;Maroon 5;2024478;2020-04-01;;2020;4;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
27;Godzilla (feat. Juice WRLD);Eminem;1917768;2020-04-01;;2020;4;1;3;detroit hip hop;rap;hip hop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28;After Hours;The Weeknd;1909668;2020-04-01;;2020;4;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
29;BELIEVE IT;PARTYNEXTDOOR;1907287;2020-04-01;;2020;4;1;7;toronto rap;rap;r&b;pop rap;pop;trap;urban contemporary;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
30;bad guy;Billie Eilish;1872683;2020-04-01;;2020;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31;Boss Bitch;Doja Cat;1861476;2020-04-01;;2020;4;1;2;pop;dance pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
32;Si Veo a Tu Mamá;Bad Bunny;1832532;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
33;everything i wanted;Billie Eilish;1832458;2020-04-01;;2020;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
34;Turks (feat. Travis Scott);NAV;1815717;2020-04-01;;2020;4;1;8;melodic rap;canadian trap;rap;toronto rap;trap;canadian hip hop;pop rap;hip hop;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
35;Life Is Good (feat. Drake);Future;1811686;2020-04-01;;2020;4;1;5;rap;atl hip hop;trap;pop rap;southern hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
36;Ignorantes;Bad Bunny;1801299;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
37;WHATS POPPIN;Jack Harlow;1781593;2020-04-01;;2020;4;1;4;kentucky hip hop;rap;deep underground hip hop;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
38;Before You Go;Lewis Capaldi;1734628;2020-04-01;;2020;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
39;Yummy;Justin Bieber;1635743;2020-04-01;;2020;4;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
40;Señorita;Shawn Mendes;1630535;2020-04-01;;2020;4;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
41;Amarillo;J Balvin;1580387;2020-04-01;;2020;4;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
42;Morado;J Balvin;1565610;2020-04-01;;2020;4;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
43;Like It Is;Kygo;1492541;2020-04-01;;2020;4;1;4;tropical house;pop dance;pop;edm;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
44;Tattoo;Rauw Alejandro;1442371;2020-04-01;;2020;4;1;2;puerto rican pop;trap latino;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
45;Sigues Con El;Dímelo Flow;1424246;2020-04-01;;2020;4;1;5;trap latino;perreo;reggaeton flow;reggaeton;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
46;lovely (with Khalid);Billie Eilish;1398230;2020-04-01;;2020;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
47;You should be sad;Halsey;1375837;2020-04-01;;2020;4;1;6;pop;etherpop;post-teen pop;electropop;dance pop;indie poptimism;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
48;Vete;Bad Bunny;1366598;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
49;La Santa;Bad Bunny;1338404;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
50;High Fashion (feat. Mustard);Roddy Ricch;1324699;2020-04-01;;2020;4;1;3;melodic rap;rap;trap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
51;Heartless;The Weeknd;1323064;2020-04-01;;2020;4;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
52;Sunflower - Spider-Man: Into the Spider-Verse;Post Malone;1297940;2020-04-01;;2020;4;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
53;My Oh My (feat. DaBaby);Camila Cabello;1297254;2020-04-01;;2020;4;1;4;pop;post-teen pop;dance pop;electropop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
54;Lose Control;MEDUZA;1278356;2020-04-01;;2020;4;1;5;pop house;pop dance;tropical house;edm;dance pop;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;Ride It;Regard;1275607;2020-04-01;;2020;4;1;6;slap house;pop dance;tropical house;edm;dance pop;pop edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
56;Skechers;DripReport;1274133;2020-04-01;;2020;4;1;1;viral rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57;RITMO (Bad Boys For Life);Black Eyed Peas;1262032;2020-04-01;;2020;4;1;3;dance pop;pop rap;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
58;CITY OF ANGELS;24kGoldn;1252704;2020-04-01;;2020;4;1;1;cali rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59;Moral of the Story;Ashe;1237772;2020-04-01;;2020;4;1;5;pop;alt z;electropop;post-teen pop;indie pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
60;hot girl bummer;blackbear;1234850;2020-04-01;;2020;4;1;4;pop rap;pop;electropop;modern rock;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
61;If the World Was Ending - feat. Julia Michaels;JP Saxe;1231463;2020-04-01;;2020;4;1;5;indie cafe pop;pop;canadian contemporary r&b;alt z;post-teen pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
62;I Don't Care (with Justin Bieber);Ed Sheeran;1225316;2020-04-01;;2020;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
63;Diosa;Myke Towers;1182520;2020-04-01;;2020;4;1;1;trap latino;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
64;Walk Em Down (feat. Roddy Ricch);Roddy Ricch;1172386;2020-04-01;;2020;4;1;3;melodic rap;rap;trap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
65;Stupid Love;Lady Gaga;1159947;2020-04-01;;2020;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
66;10,000 Hours (with Justin Bieber);Dan + Shay;1146201;2020-04-01;;2020;4;1;3;contemporary country;country;pop;;;;;;;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
67;Lucid Dreams;Juice WRLD;1130951;2020-04-01;;2020;4;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
68;when the party's over;Billie Eilish;1090746;2020-04-01;;2020;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
69;Save Your Tears;The Weeknd;1076460;2020-04-01;;2020;4;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
70;P2;Lil Uzi Vert;1073182;2020-04-01;;2020;4;1;4;melodic rap;philly rap;rap;trap;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
71;Like That (feat. Gucci Mane);Doja Cat;1072000;2020-04-01;;2020;4;1;2;pop;dance pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
72;No Time To Die;Billie Eilish;1063944;2020-04-01;;2020;4;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
73;Hola - Remix;Dalex;1062235;2020-04-01;;2020;4;1;4;r&b en espanol;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
74;Know Your Worth;Khalid;1042787;2020-04-01;;2020;4;1;1;pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
75;Forever (feat. Post Malone & Clever);Justin Bieber;1024012;2020-04-01;;2020;4;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
76;Suicidal (Remix) [feat. Juice WRLD];YNW Melly;1022537;2020-04-01;;2020;4;1;2;melodic rap;trap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
77;What If I Told You That I Love You;Ali Gatie;1005065;2020-04-01;;2020;4;1;2;canadian hip hop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
78;Never Seen the Rain;Tones And I;1002420;2020-04-01;;2020;4;1;2;australian pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
79;That Way - Bonus Track;Lil Uzi Vert;1000626;2020-04-01;;2020;4;1;4;melodic rap;philly rap;rap;trap;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
80;Beautiful People (feat. Khalid);Ed Sheeran;998319;2020-04-01;;2020;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
81;Levitating;Dua Lipa;990969;2020-04-01;;2020;4;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
82;HIGHEST IN THE ROOM;Travis Scott;988020;2020-04-01;;2020;4;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
83;Breaking Me;Topic;979406;2020-04-01;;2020;4;1;6;german dance;pop dance;tropical house;edm;dance pop;pop edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
84;Hallucinate;Dua Lipa;964536;2020-04-01;;2020;4;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
85;To Die For;Sam Smith;963297;2020-04-01;;2020;4;1;4;pop;uk pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
86;In Your Eyes (feat. Alida);Alida;961540;2020-04-01;;2020;4;1;1;norwegian pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
87;Shallow;Lady Gaga;959311;2020-04-01;;2020;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
88;Ballin' (with Roddy Ricch);Mustard;955273;2020-04-01;;2020;4;1;6;rap;pop rap;trap;cali rap;southern hip hop;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
89;Falling;Harry Styles;946985;2020-04-01;;2020;4;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
90;Lalala;Y2K;945542;2020-04-01;;2020;4;1;1;pop rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
91;It's You;Ali Gatie;941112;2020-04-01;;2020;4;1;2;canadian hip hop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
92;What A Man Gotta Do;Jonas Brothers;932770;2020-04-01;;2020;4;1;5;post-teen pop;pop;boy band;dance pop;pop rock;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
93;Myron;Lil Uzi Vert;931934;2020-04-01;;2020;4;1;4;melodic rap;philly rap;rap;trap;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
94;Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake);Lil Yachty;920230;2020-04-01;;2020;4;1;7;melodic rap;viral rap;rap;atl hip hop;trap;hip hop;underground hip hop;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
95;ily (i love you baby) (feat. Emilee);Surf Mesa;917652;2020-04-01;;2020;4;1;1;tropical house;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96;Lose You To Love Me;Selena Gomez;911721;2020-04-01;;2020;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
97;Believer;Imagine Dragons;907295;2020-04-01;;2020;4;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
98;rockstar (feat. 21 Savage);Post Malone;907256;2020-04-01;;2020;4;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
99;7 rings;Ariana Grande;900468;2020-04-01;;2020;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
100;Watermelon Sugar;Harry Styles;896018;2020-04-01;;2020;4;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
101;BOP;DaBaby;892961;2020-04-01;;2020;4;1;2;north carolina hip hop;rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
102;Keii;Anuel AA;886845;2020-04-01;;2020;4;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
103;Hardest To Love;The Weeknd;885022;2020-04-01;;2020;4;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
104;Pretty Please;Dua Lipa;870784;2020-04-01;;2020;4;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
105;China;Anuel AA;870693;2020-04-01;;2020;4;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
106;Get You The Moon (feat. Snøw);Kina;865050;2020-04-01;;2020;4;1;1;sad rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
107;I Love Me;Demi Lovato;862483;2020-04-01;;2020;4;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
108;Happier;Marshmello;860854;2020-04-01;;2020;4;1;5;brostep;pop;progressive electro house;pop dance;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
109;Suicidal;YNW Melly;858137;2020-04-01;;2020;4;1;2;melodic rap;trap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
110;No Idea;Don Toliver;855971;2020-04-01;;2020;4;1;2;rap;trap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
111;Muévelo;Nicky Jam;854860;2020-04-01;;2020;4;1;4;latin;reggaeton;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
112;Bandit (with YoungBoy Never Broke Again);Juice WRLD;853239;2020-04-01;;2020;4;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
113;OUT WEST (feat. Young Thug);JACKBOYS;848889;2020-04-01;;2020;4;1;2;trap;rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
114;Maniac;Conan Gray;844943;2020-04-01;;2020;4;1;6;bedroom pop;pop;alt z;post-teen pop;indie pop;electropop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
115;SAD!;XXXTENTACION;842603;2020-04-01;;2020;4;1;2;miami hip hop;emo rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
116;Goodbyes (Feat. Young Thug);Post Malone;842237;2020-04-01;;2020;4;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
117;Ransom;Lil Tecca;840325;2020-04-01;;2020;4;1;3;melodic rap;trap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
118;Old Me;5 Seconds of Summer;836076;2020-04-01;;2020;4;1;5;pop;boy band;post-teen pop;dance pop;electropop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
119;Blanco;J Balvin;834345;2020-04-01;;2020;4;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
120;Jocelyn Flores;XXXTENTACION;831016;2020-04-01;;2020;4;1;2;miami hip hop;emo rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
121;LA CANCIÓN;J Balvin;829822;2020-04-01;;2020;4;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
122;A Tu Merced;Bad Bunny;829458;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
123;Me Gusta;Shakira;828742;2020-04-01;;2020;4;1;5;colombian pop;dance pop;latin pop;pop;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
124;Cool;Dua Lipa;821485;2020-04-01;;2020;4;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
125;Love Again;Dua Lipa;816019;2020-04-01;;2020;4;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
126;Scared To Live;The Weeknd;811513;2020-04-01;;2020;4;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
127;Bruises;Lewis Capaldi;809410;2020-04-01;;2020;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
128;Without Me;Halsey;807497;2020-04-01;;2020;4;1;6;pop;etherpop;post-teen pop;electropop;dance pop;indie poptimism;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
129;Future Nostalgia;Dua Lipa;805199;2020-04-01;;2020;4;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
130;Fantasias;Rauw Alejandro;801495;2020-04-01;;2020;4;1;2;puerto rican pop;trap latino;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
131;Bohemian Rhapsody - Remastered 2011;Queen;795141;2020-04-01;;2020;4;1;3;glam rock;classic rock;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
132;Pero Ya No;Bad Bunny;791087;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
133;Go Stupid (feat. NLE Choppa & Mike WiLL Made-It);Polo G;790771;2020-04-01;;2020;4;1;1;chicago rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
134;Old Town Road - Remix;Lil Nas X;790201;2020-04-01;;2020;4;1;2;lgbtq+ hip hop;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
135;Say You Won't Let Go;James Arthur;787920;2020-04-01;;2020;4;1;4;pop;uk pop;talent show;post-teen pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
136;No Me Conoce - Remix;Jhay Cortez;785072;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
137;Make You Mine;PUBLIC;781180;2020-04-01;;2020;4;1;1;indie rockism;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
138;SUGAR;BROCKHAMPTON;778035;2020-04-01;;2020;4;1;3;boy band;rap;hip hop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
139;Callaita;Bad Bunny;776640;2020-04-01;;2020;4;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
140;Shape of You;Ed Sheeran;771324;2020-04-01;;2020;4;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
141;Can We Kiss Forever?;Kina;769081;2020-04-01;;2020;4;1;1;sad rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
