Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
32;Suge;DaBaby;1743640;2019-06-01;;2019;6;1;2;north carolina hip hop;rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
33;Happier;Marshmello;1724192;2019-06-01;;2019;6;1;5;brostep;pop;progressive electro house;pop dance;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
34;Easier;5 Seconds of Summer;1707138;2019-06-01;;2019;6;1;5;pop;boy band;post-teen pop;dance pop;electropop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
35;Sweet but Psycho;Ava Max;1705295;2019-06-01;;2019;6;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
36;Con Altura;ROSALÍA;1673209;2019-06-01;;2019;6;1;1;r&b en espanol;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
37;bury a friend;Billie Eilish;1667670;2019-06-01;;2019;6;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
38;Press;Cardi B;1657203;2019-06-01;;2019;6;1;4;pop rap;pop;rap;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
39;HP;Maluma;1646166;2019-06-01;;2019;6;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
40;Here With Me;Marshmello;1636324;2019-06-01;;2019;6;1;5;brostep;pop;progressive electro house;pop dance;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
41;when the party's over;Billie Eilish;1563594;2019-06-01;;2019;6;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
42;Dancing With A Stranger (with Normani);Sam Smith;1562731;2019-06-01;;2019;6;1;4;pop;uk pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
43;Callaita;Bad Bunny;1561894;2019-06-01;;2019;6;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
44;Find U Again (feat. Camila Cabello);Mark Ronson;1537648;2019-06-01;;2019;6;1;3;dance pop;pop;neo soul;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
45;Pop Out (feat. Lil Tjay);Polo G;1522465;2019-06-01;;2019;6;1;1;chicago rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
46;11 PM;Maluma;1522266;2019-06-01;;2019;6;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
47;Without Me;Halsey;1494993;2019-06-01;;2019;6;1;6;pop;etherpop;post-teen pop;electropop;dance pop;indie poptimism;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
48;Go Loko (feat. Tyga, Jon Z);YG;1475326;2019-06-01;;2019;6;1;7;rap;trap;pop rap;southern hip hop;cali rap;hip hop;gangster rap;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
49;Rescue Me;OneRepublic;1473755;2019-06-01;;2019;6;1;5;pop rock;piano rock;pop;dance pop;post-teen pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
50;"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")";Kygo;1439012;2019-06-01;;2019;6;1;4;tropical house;pop dance;pop;edm;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
51;Boy With Luv (feat. Halsey);BTS;1435467;2019-06-01;;2019;6;1;2;k-pop boy group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
52;"A Whole New World (End Title) - From ""Aladdin""";ZAYN;1409554;2019-06-01;;2019;6;1;4;pop;post-teen pop;uk pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
53;Paradise;Bazzi;1342466;2019-06-01;;2019;6;1;5;pop;post-teen pop;dance pop;electropop;pop rap;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
54;lovely (with Khalid);Billie Eilish;1329719;2019-06-01;;2019;6;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;i'm so tired...;Lauv;1309845;2019-06-01;;2019;6;1;4;pop;post-teen pop;electropop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
56;So Am I;Ava Max;1307363;2019-06-01;;2019;6;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;Secreto;Anuel AA;1289369;2019-06-01;;2019;6;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
58;Call You Mine (feat. Bebe Rexha);The Chainsmokers;1286369;2019-06-01;;2019;6;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
59;MIDDLE CHILD;J. Cole;1283915;2019-06-01;;2019;6;1;4;north carolina hip hop;conscious hip hop;rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
60;thank u, next;Ariana Grande;1280634;2019-06-01;;2019;6;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
61;Nightmare;Halsey;1275094;2019-06-01;;2019;6;1;6;pop;etherpop;post-teen pop;electropop;dance pop;indie poptimism;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
62;High Hopes;Panic! At The Disco;1260530;2019-06-01;;2019;6;1;3;baroque pop;emo;modern rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
63;Contra La Pared;Sean Paul;1238765;2019-06-01;;2019;6;1;4;dance pop;dancehall;pop rap;pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
64;Bohemian Rhapsody - Remastered 2011;Queen;1221172;2019-06-01;;2019;6;1;3;glam rock;classic rock;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
65;Eastside (with Halsey & Khalid);benny blanco;1209156;2019-06-01;;2019;6;1;4;pop;pop rap;electropop;pop dance;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
66;Swervin (feat. 6ix9ine);A Boogie Wit da Hoodie;1198817;2019-06-01;;2019;6;1;4;melodic rap;rap;trap;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
67;wish you were gay;Billie Eilish;1187889;2019-06-01;;2019;6;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
68;Homicide (feat. Eminem);Logic;1185886;2019-06-01;;2019;6;1;5;conscious hip hop;dmv rap;pop rap;rap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
69;Taki Taki (with Selena Gomez, Ozuna & Cardi B);DJ Snake;1165925;2019-06-01;;2019;6;1;6;pop;electronic trap;dance pop;edm;pop dance;pop rap;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
70;Isis;Joyner Lucas;1161835;2019-06-01;;2019;6;1;4;boston hip hop;pop rap;rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
71;No Me Conoce - Remix;Jhay Cortez;1158047;2019-06-01;;2019;6;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
72;3 Nights;Dominic Fike;1139724;2019-06-01;;2019;6;1;3;alternative pop rock;pop;pop rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
73;break up with your girlfriend, i'm bored;Ariana Grande;1127236;2019-06-01;;2019;6;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
74;Kill This Love;BLACKPINK;1123009;2019-06-01;;2019;6;1;2;k-pop girl group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
75;Que Mas Pues - Remix;Sech;1103456;2019-06-01;;2019;6;1;4;panamanian pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
76;rockstar (feat. 21 Savage);Post Malone;1099983;2019-06-01;;2019;6;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
77;On My Way;Alan Walker;1091257;2019-06-01;;2019;6;1;2;pop dance;electro house;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;MIA (feat. Drake);Bad Bunny;1086154;2019-06-01;;2019;6;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
79;Adan y Eva;Paulo Londra;1085437;2019-06-01;;2019;6;1;3;argentine hip hop;trap argentino;trap latino;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
80;SICKO MODE;Travis Scott;1078467;2019-06-01;;2019;6;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
81;Shape of You;Ed Sheeran;1077452;2019-06-01;;2019;6;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
82;Better Now;Post Malone;1075720;2019-06-01;;2019;6;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
83;Sixteen;Ellie Goulding;1065162;2019-06-01;;2019;6;1;8;pop;uk pop;dance pop;indietronica;metropopolis;post-teen pop;electropop;edm;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
84;Girls Like You (feat. Cardi B);Maroon 5;1058785;2019-06-01;;2019;6;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
85;Baila Baila Baila - Remix;Ozuna;1057063;2019-06-01;;2019;6;1;4;puerto rican pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
86;Going Bad (feat. Drake);Meek Mill;1054650;2019-06-01;;2019;6;1;6;rap;philly rap;trap;pop rap;southern hip hop;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
87;Let Me Down Slowly;Alec Benjamin;1050491;2019-06-01;;2019;6;1;3;alt z;pop;electropop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
88;Pure Water (with Migos);Mustard;1043061;2019-06-01;;2019;6;1;6;rap;pop rap;trap;cali rap;southern hip hop;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
89;Giant (with Rag'n'Bone Man);Calvin Harris;1027861;2019-06-01;;2019;6;1;8;uk dance;pop;dance pop;edm;house;progressive house;pop dance;electro house;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
90;Ritual;Tiësto;1016134;2019-06-01;dance pop;2019;6;1;10;slap house;dutch edm;brostep;big room;pop dance;edm;tropical house;trance;house;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Te Vi;Piso 21;1016033;2019-06-01;;2019;6;1;6;reggaeton colombiano;colombian pop;reggaeton;trap latino;latin;latin pop;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
92;Better;Khalid;1015116;2019-06-01;;2019;6;1;1;pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
93;Lucid Dreams;Juice WRLD;987831;2019-06-01;;2019;6;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
94;Baila Baila Baila;Ozuna;986770;2019-06-01;;2019;6;1;4;puerto rican pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
95;Who Do You Love;The Chainsmokers;986760;2019-06-01;;2019;6;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
96;Believer;Imagine Dragons;975787;2019-06-01;;2019;6;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
97;Sanguine Paradise;Lil Uzi Vert;970189;2019-06-01;;2019;6;1;4;melodic rap;philly rap;rap;trap;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
98;Soldi;Mahmood;958636;2019-06-01;;2019;6;1;1;italian pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
99;Murder On My Mind;YNW Melly;955722;2019-06-01;;2019;6;1;2;melodic rap;trap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
100;Si Se Da;Myke Towers;937932;2019-06-01;;2019;6;1;1;trap latino;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
101;SAD!;XXXTENTACION;935136;2019-06-01;;2019;6;1;2;miami hip hop;emo rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
102;All Day And Night - Jax Jones & Martin Solveig Present Europa;Jax Jones;932858;2019-06-01;electro house;2019;6;1;10;pop dance;uk dance;tropical house;dance pop;pop;house;edm;pop rap;post-teen pop;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
103;Youngblood;5 Seconds of Summer;916792;2019-06-01;;2019;6;1;5;pop;boy band;post-teen pop;dance pop;electropop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
104;Aullando;Wisin & Yandel;914675;2019-06-01;;2019;6;1;4;latin;reggaeton;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
105;In My Mind;Dynoro;910344;2019-06-01;;2019;6;1;4;pop dance;edm;tropical house;electro house;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
106;I Like It;Cardi B;903212;2019-06-01;;2019;6;1;4;pop rap;pop;rap;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
107;Vossi Bop;Stormzy;898985;2019-06-01;;2019;6;1;2;grime;uk hip hop;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
108;Be Alright;Dean Lewis;894422;2019-06-01;;2019;6;1;5;indie cafe pop;pop;australian pop;pop rock;post-teen pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
109;Esclavo de Tus Besos;Manuel Turizo;889305;2019-06-01;;2019;6;1;5;reggaeton colombiano;colombian pop;reggaeton;trap latino;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
110;Bad Liar;Imagine Dragons;888814;2019-06-01;;2019;6;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
111;Don't Stop Me Now - Remastered 2011;Queen;883717;2019-06-01;;2019;6;1;3;glam rock;classic rock;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
112;you should see me in a crown;Billie Eilish;881604;2019-06-01;;2019;6;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
113;Aute Cuture;ROSALÍA;879843;2019-06-01;;2019;6;1;1;r&b en espanol;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
114;Not Ok;Kygo;876558;2019-06-01;;2019;6;1;4;tropical house;pop dance;pop;edm;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
115;Arcade;Duncan Laurence;875208;2019-06-01;;2019;6;1;1;dutch pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
116;Perfect;Ed Sheeran;872979;2019-06-01;;2019;6;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
117;Robbery;Juice WRLD;870084;2019-06-01;;2019;6;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
118;What I Like About You (feat. Theresa Rex);Jonas Blue;867647;2019-06-01;;2019;6;1;6;tropical house;uk dance;pop dance;pop;dance pop;edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
119;Look Back at It;A Boogie Wit da Hoodie;852637;2019-06-01;;2019;6;1;4;melodic rap;rap;trap;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
120;Love Thru The Computer (feat. Justin Bieber);Gucci Mane;850686;2019-06-01;;2019;6;1;8;rap;trap;atl hip hop;southern hip hop;pop rap;dirty south rap;gangster rap;hip hop;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
121;Moonlight;XXXTENTACION;850253;2019-06-01;;2019;6;1;2;miami hip hop;emo rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
122;Envy Me;Calboy;849693;2019-06-01;;2019;6;1;5;melodic rap;chicago rap;trap;vapor trap;rap;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
123;Close To Me (with Diplo) (feat. Swae Lee);Ellie Goulding;839658;2019-06-01;;2019;6;1;8;pop;uk pop;dance pop;indietronica;metropopolis;post-teen pop;electropop;edm;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
124;Amanece;Anuel AA;833596;2019-06-01;;2019;6;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
125;Get You The Moon (feat. Snøw);Kina;829953;2019-06-01;;2019;6;1;1;sad rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
126;2002;Anne-Marie;824497;2019-06-01;;2019;6;1;6;pop;uk pop;dance pop;post-teen pop;tropical house;pop dance;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
127;God's Plan;Drake;823240;2019-06-01;;2019;6;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
128;I Like Me Better;Lauv;821532;2019-06-01;;2019;6;1;4;pop;post-teen pop;electropop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
129;Desconocidos;Mau y Ricky;818319;2019-06-01;;2019;6;1;5;pop venezolano;reggaeton;trap latino;latin pop;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
130;Ella Quiere Beber - Remix;Anuel AA;817399;2019-06-01;;2019;6;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
131;Under Enemy Arms;Trippie Redd;816622;2019-06-01;;2019;6;1;3;melodic rap;rap;trap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
132;Just Us (feat. SZA);DJ Khaled;815157;2019-06-01;;2019;6;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
133;Another One Bites The Dust - Remastered 2011;Queen;809739;2019-06-01;;2019;6;1;3;glam rock;classic rock;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
134;Thunder;Imagine Dragons;808233;2019-06-01;;2019;6;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
135;Taste (feat. Offset);Tyga;804478;2019-06-01;;2019;6;1;6;pop rap;rap;southern hip hop;trap;hip hop;dance pop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
