Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
27;Cheap Thrills;Sia;1238279;2017-01-01;;2017;1;1;4;pop;australian dance;australian pop;dance pop;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
28;All We Know;The Chainsmokers;1238138;2017-01-01;;2017;1;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
29;Mercy;Shawn Mendes;1215550;2017-01-01;;2017;1;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
30;Reggaetón Lento (Bailemos);CNCO;1164530;2017-01-01;;2017;1;1;4;boy band;latin pop;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
31;Broccoli (feat. Lil Yachty);Shelley FKA DRAM;1149938;2017-01-01;;2017;1;1;6;virginia hip hop;alternative r&b;underground hip hop;trap;pop rap;rap;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
32;I Took A Pill In Ibiza - Seeb Remix;Mike Posner;1112074;2017-01-01;;2017;1;1;3;pop rap;dance pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
33;Safari;J Balvin;1112032;2017-01-01;;2017;1;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
34;This Is What You Came For (feat. Rihanna);Calvin Harris;1094062;2017-01-01;;2017;1;1;8;uk dance;pop;dance pop;edm;house;progressive house;pop dance;electro house;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
35;Work from Home (feat. Ty Dolla $ign);Fifth Harmony;1059658;2017-01-01;;2017;1;1;5;pop;post-teen pop;dance pop;girl group;talent show;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
36;Scars To Your Beautiful;Alessia Cara;1031598;2017-01-01;;2017;1;1;6;pop;post-teen pop;canadian pop;canadian contemporary r&b;dance pop;electropop;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
37;Vente Pa' Ca (feat. Maluma);Ricky Martin;1016899;2017-01-01;;2017;1;1;5;latin pop;puerto rican pop;mexican pop;latin;dance pop;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
38;All Night;The Vamps;1003894;2017-01-01;;2017;1;1;4;pop;post-teen pop;boy band;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
39;By Your Side;Jonas Blue;971615;2017-01-01;;2017;1;1;6;tropical house;uk dance;pop dance;pop;dance pop;edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
40;We Don't Talk Anymore (feat. Selena Gomez);Charlie Puth;971342;2017-01-01;;2017;1;1;4;pop;viral pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
41;Caroline;Aminé;963128;2017-01-01;;2017;1;1;5;portland hip hop;rap;pop rap;hip hop;underground hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
42;Now and Later;Sage The Gemini;959972;2017-01-01;;2017;1;1;6;pop rap;hyphy;dance pop;southern hip hop;trap;rap;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
43;Love Me Now;John Legend;950832;2017-01-01;;2017;1;1;5;pop soul;neo soul;pop;r&b;urban contemporary;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
44;The Mack;Nevada;949200;2017-01-01;;2017;1;1;1;eurodance;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;Alone;Alan Walker;936813;2017-01-01;;2017;1;1;2;pop dance;electro house;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;Work;Rihanna;899368;2017-01-01;;2017;1;1;5;barbadian pop;pop;dance pop;post-teen pop;urban contemporary;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
47;Otra vez (feat. J Balvin);Zion & Lennox;893174;2017-01-01;;2017;1;1;5;latin hip hop;reggaeton;latin;trap latino;reggaeton flow;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
48;I Would Like;Zara Larsson;892922;2017-01-01;edm;2017;1;1;10;pop;scandipop;dance pop;swedish electropop;post-teen pop;tropical house;swedish pop;pop dance;electropop;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
49;Hear Me Now;Alok;873494;2017-01-01;;2017;1;1;3;pop nacional;slap house;electro house;;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
50;Shed a Light;Robin Schulz;868259;2017-01-01;;2017;1;1;8;german dance;tropical house;deep euro house;pop dance;deep house;edm;pop;dance pop;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
51;Bounce Back;Big Sean;859929;2017-01-01;;2017;1;1;6;rap;pop rap;detroit hip hop;trap;southern hip hop;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
52;Love Yourself;Justin Bieber;858762;2017-01-01;;2017;1;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
53;Cake By The Ocean;DNCE;830889;2017-01-01;;2017;1;1;4;pop;post-teen pop;dance pop;pop rock;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
54;Party Monster;The Weeknd;829599;2017-01-01;;2017;1;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
55;Sorry;Justin Bieber;827170;2017-01-01;;2017;1;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
56;Ride;Twenty One Pilots;825398;2017-01-01;;2017;1;1;2;modern rock;rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
57;La Bicicleta;Carlos Vives;810362;2017-01-01;;2017;1;1;6;colombian pop;champeta;latin;vallenato;latin pop;tropical;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
58;Perfect Strangers;Jonas Blue;806283;2017-01-01;;2017;1;1;6;tropical house;uk dance;pop dance;pop;dance pop;edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
59;Panda;Desiigner;788804;2017-01-01;;2017;1;1;4;viral trap;trap;rap;pop rap;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
60;Too Good;Drake;786785;2017-01-01;;2017;1;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
61;"How Far I'll Go - From ""Moana""";Alessia Cara;778773;2017-01-01;;2017;1;1;6;pop;post-teen pop;canadian pop;canadian contemporary r&b;dance pop;electropop;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
62;Sexual;NEIKED;770804;2017-01-01;;2017;1;1;1;scandipop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
63;Into You;Ariana Grande;762502;2017-01-01;;2017;1;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
64;Stressed Out;Twenty One Pilots;758614;2017-01-01;;2017;1;1;2;modern rock;rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
65;Deja Vu;J. Cole;748367;2017-01-01;;2017;1;1;4;north carolina hip hop;conscious hip hop;rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
66;Shaky Shaky;Daddy Yankee;735912;2017-01-01;;2017;1;1;4;reggaeton;latin;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
67;Faded;Alan Walker;713049;2017-01-01;;2017;1;1;2;pop dance;electro house;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;The Greatest (feat. Kendrick Lamar);Sia;709411;2017-01-01;;2017;1;1;4;pop;australian dance;australian pop;dance pop;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
69;Controlla;Drake;687222;2017-01-01;;2017;1;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
70;Light It Up (feat. Nyla & Fuse ODG) - Remix;Major Lazer;686053;2017-01-01;;2017;1;1;7;moombahton;pop;edm;dance pop;pop dance;pop rap;electro house;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
71;Traicionera;Sebastian Yatra;685732;2017-01-01;;2017;1;1;4;reggaeton colombiano;colombian pop;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
72;X (feat. Future);21 Savage;673320;2017-01-01;;2017;1;1;4;atl hip hop;rap;trap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
73;Send My Love (To Your New Lover);Adele;672465;2017-01-01;;2017;1;1;4;pop soul;british soul;uk pop;pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
74;Juju on That Beat (TZ Anthem);Zay Hilfigerrr;672103;2017-01-01;;2017;1;1;6;trap;pop rap;chicago bop;nyc rap;rap;viral trap;;;;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
75;DUELE EL CORAZON (feat. Wisin);Enrique Iglesias;666941;2017-01-01;;2017;1;1;5;mexican pop;latin pop;dance pop;latin;pop;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
76;Hymn for the Weekend - Seeb Remix;Coldplay;655597;2017-01-01;;2017;1;1;2;permanent wave;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
77;i hate u, i love u (feat. olivia o'brien);gnash;653547;2017-01-01;;2017;1;1;7;indie cafe pop;pop;alt z;social media pop;sad rap;electropop;pop rap;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
78;Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors);Lil Wayne;650717;2017-01-01;;2017;1;1;5;rap;pop rap;new orleans rap;trap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
79;Solo Dance;Martin Jensen;647007;2017-01-01;;2017;1;1;9;tropical house;pop dance;danish electronic;edm;dance pop;pop edm;deep house;pop;electro house;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
80;Chill Bill (feat. J. Davi$ & Spooks);Rob $tone;646550;2017-01-01;;2017;1;1;1;san diego rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
81;Deu Onda;MC G15;640703;2017-01-01;;2017;1;1;3;funk carioca;funk paulista;funk ostentacao;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
82;The Ocean (feat. Shy Martin);Mike Perry;621355;2017-01-01;;2017;1;1;9;swedish tropical house;tropical house;pop dance;pop edm;deep tropical house;edm;electro house;pop;dance pop;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
83;Needed Me;Rihanna;618514;2017-01-01;;2017;1;1;5;barbadian pop;pop;dance pop;post-teen pop;urban contemporary;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
84;Human;Rag'n'Bone Man;615851;2017-01-01;;2017;1;1;1;neo soul;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
85;Setting Fires;The Chainsmokers;599513;2017-01-01;;2017;1;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
86;The Greatest;Sia;597051;2017-01-01;;2017;1;1;4;pop;australian dance;australian pop;dance pop;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
87;7 Years;Lukas Graham;593676;2017-01-01;;2017;1;1;3;scandipop;pop;danish pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
88;This Girl (Kungs Vs. Cookin' On 3 Burners);Kungs;586302;2017-01-01;;2017;1;1;3;tropical house;new french touch;pop dance;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
89;Sneakin’;Drake;580939;2017-01-01;;2017;1;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
90;OOOUUU;Young M.A;580826;2017-01-01;;2017;1;1;5;nyc rap;lgbtq+ hip hop;rap;trap;pop rap;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
91;Trust Nobody (feat. Selena Gomez & Tory Lanez);Cashmere Cat;579504;2017-01-01;;2017;1;1;4;shiver pop;downtempo;pop;post-teen pop;;;;;;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
92;Make Me (Cry);Noah Cyrus;577810;2017-01-01;;2017;1;1;4;pop;post-teen pop;alt z;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
93;Lot to Learn;Luke Christopher;570299;2017-01-01;;2017;1;1;2;indie pop rap;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
94;Fast Car;Jonas Blue;567927;2017-01-01;;2017;1;1;6;tropical house;uk dance;pop dance;pop;dance pop;edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
95;No Problem (feat. Lil Wayne & 2 Chainz);Chance the Rapper;567639;2017-01-01;;2017;1;1;5;rap;conscious hip hop;chicago rap;pop rap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
96;Water Under the Bridge;Adele;565509;2017-01-01;;2017;1;1;4;pop soul;british soul;uk pop;pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
97;Shout Out to My Ex;Little Mix;561342;2017-01-01;;2017;1;1;6;talent show;pop;girl group;post-teen pop;uk pop;dance pop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
98;No Heart;21 Savage;553704;2017-01-01;;2017;1;1;4;atl hip hop;rap;trap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
99;Middle;DJ Snake;552314;2017-01-01;;2017;1;1;6;pop;electronic trap;dance pop;edm;pop dance;pop rap;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
100;Dile Que Tu Me Quieres;Ozuna;549784;2017-01-01;;2017;1;1;4;puerto rican pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
101;Me, Myself & I;G-Eazy;546883;2017-01-01;;2017;1;1;5;indie pop rap;oakland hip hop;pop rap;rap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
102;Capsize;FRENSHIP;543362;2017-01-01;;2017;1;1;6;la pop;indie poptimism;electropop;tropical house;pop edm;pop dance;;;;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
103;Billie Jean;Michael Jackson;538134;2017-01-01;;2017;1;1;3;soul;r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
104;Lean On (feat. MØ & DJ Snake);Major Lazer;536139;2017-01-01;;2017;1;1;7;moombahton;pop;edm;dance pop;pop dance;pop rap;electro house;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
105;Ay Mi Dios (feat. Pitbull, Yandel & Chacal);IAmChino;534629;2017-01-01;;2017;1;1;2;cubaton;reggaeton;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
106;Borro Cassette;Maluma;531529;2017-01-01;;2017;1;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
107;Andas En Mi Cabeza;Chino & Nacho;523705;2017-01-01;;2017;1;1;1;tamaulipas rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
108;Sunset Lover;Petit Biscuit;520460;2017-01-01;;2017;1;1;2;new french touch;tropical house;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;Sidewalks;The Weeknd;516467;2017-01-01;;2017;1;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
110;Sex;Cheat Codes;515548;2017-01-01;;2017;1;1;9;pop dance;tropical house;pop;edm;dance pop;electropop;post-teen pop;electro house;pop edm;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
111;Final Song;MØ;505038;2017-01-01;;2017;1;1;7;electropop;pop;tropical house;dance pop;art pop;danish pop;indie poptimism;;;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
112;All Time Low;Jon Bellion;501034;2017-01-01;;2017;1;1;1;pop rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
113;Versace on the Floor;Bruno Mars;500917;2017-01-01;;2017;1;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
114;Six Feet Under;The Weeknd;489564;2017-01-01;;2017;1;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
115;Fresh Eyes;Andy Grammer;489550;2017-01-01;;2017;1;1;6;neo mellow;pop rock;pop;post-teen pop;modern rock;dance pop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
116;Vacaciones;Wisin;487214;2017-01-01;;2017;1;1;4;latin;reggaeton;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
117;Bohemian Rhapsody - Remastered 2011;Queen;482964;2017-01-01;;2017;1;1;3;glam rock;classic rock;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
118;pick up the phone;Young Thug;480609;2017-01-01;;2017;1;1;8;rap;melodic rap;trap;atl hip hop;atl trap;pop rap;hip hop;gangster rap;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
119;You Was Right;Lil Uzi Vert;476850;2017-01-01;;2017;1;1;4;melodic rap;philly rap;rap;trap;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
120;Steady 1234 (feat. Jasmine Thompson & Skizzy Mars);Vice;476309;2017-01-01;;2017;1;1;1;chicano rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
121;Roses (feat. ROZES);The Chainsmokers;475190;2017-01-01;;2017;1;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
122;Jumpman;Drake;473297;2017-01-01;;2017;1;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
123;Photograph;Ed Sheeran;472142;2017-01-01;;2017;1;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
124;PILLOWTALK;ZAYN;470638;2017-01-01;;2017;1;1;4;pop;post-teen pop;uk pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
125;Pumped Up Kicks;Foster The People;467384;2017-01-01;;2017;1;1;5;modern rock;indietronica;rock;modern alternative rock;pop;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
126;What Do You Mean?;Justin Bieber;464343;2017-01-01;;2017;1;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
127;Lush Life;Zara Larsson;460606;2017-01-01;edm;2017;1;1;10;pop;scandipop;dance pop;swedish electropop;post-teen pop;tropical house;swedish pop;pop dance;electropop;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
128;Hotline Bling;Drake;459418;2017-01-01;;2017;1;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
129;Redbone;Childish Gambino;455949;2017-01-01;;2017;1;1;4;rap;atl hip hop;pop rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
130;No Money;Galantis;453779;2017-01-01;;2017;1;1;6;pop dance;tropical house;edm;dance pop;pop;electro house;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
131;"Happy - From ""Despicable Me 2""";Pharrell Williams;453426;2017-01-01;;2017;1;1;1;pop rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
