Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
57;Starving;Hailee Steinfeld;969537;2017-03-01;;2017;3;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
58;Water Under the Bridge;Adele;958264;2017-03-01;;2017;3;1;4;pop soul;british soul;uk pop;pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
59;How Would You Feel (Paean);Ed Sheeran;955684;2017-03-01;;2017;3;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
60;Body Like A Back Road;Sam Hunt;944504;2017-03-01;;2017;3;1;2;contemporary country;country pop;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
61;Black Beatles;Rae Sremmurd;928243;2017-03-01;;2017;3;1;7;rap;mississippi hip hop;melodic rap;trap;pop rap;southern hip hop;hip hop;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
62;Love On The Brain;Rihanna;909941;2017-03-01;;2017;3;1;5;barbadian pop;pop;dance pop;post-teen pop;urban contemporary;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
63;My Way;Calvin Harris;906392;2017-03-01;;2017;3;1;8;uk dance;pop;dance pop;edm;house;progressive house;pop dance;electro house;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
64;Love;Lana Del Rey;875863;2017-03-01;;2017;3;1;2;art pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
65;It's Gotta Be You;Isaiah Firebrace;874814;2017-03-01;;2017;3;1;1;australian pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
66;Human;Rag'n'Bone Man;868201;2017-03-01;;2017;3;1;1;neo soul;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
67;"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")";Justin Timberlake;866154;2017-03-01;;2017;3;1;2;dance pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
68;Safari;J Balvin;859390;2017-03-01;;2017;3;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
69;Swang;Rae Sremmurd;856821;2017-03-01;;2017;3;1;7;rap;mississippi hip hop;melodic rap;trap;pop rap;southern hip hop;hip hop;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
70;Comin Out Strong (feat. The Weeknd);Future;855670;2017-03-01;;2017;3;1;5;rap;atl hip hop;trap;pop rap;southern hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
71;Selfish (feat. Rihanna);Future;852267;2017-03-01;;2017;3;1;5;rap;atl hip hop;trap;pop rap;southern hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
72;September Song;JP Cooper;834454;2017-03-01;;2017;3;1;6;uk pop;pop;neo mellow;indie cafe pop;tropical house;pop rock;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
73;Alone;Alan Walker;834406;2017-03-01;;2017;3;1;2;pop dance;electro house;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74;History;Olivia Holt;830636;2017-03-01;;2017;3;1;5;post-teen pop;social media pop;alt z;pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
75;Mercy;Shawn Mendes;820775;2017-03-01;;2017;3;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
76;Photograph;Ed Sheeran;818044;2017-03-01;;2017;3;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
77;Touch;Little Mix;816665;2017-03-01;;2017;3;1;6;talent show;pop;girl group;post-teen pop;uk pop;dance pop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
78;Treat You Better;Shawn Mendes;804353;2017-03-01;;2017;3;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
79;Don't Let Me Down (feat. Daya);The Chainsmokers;800204;2017-03-01;;2017;3;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
80;Heathens;Twenty One Pilots;794733;2017-03-01;;2017;3;1;2;modern rock;rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
81;Party Monster;The Weeknd;775405;2017-03-01;;2017;3;1;3;canadian pop;canadian contemporary r&b;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
82;Scars To Your Beautiful;Alessia Cara;769081;2017-03-01;;2017;3;1;6;pop;post-teen pop;canadian pop;canadian contemporary r&b;dance pop;electropop;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
83;All We Know;The Chainsmokers;766453;2017-03-01;;2017;3;1;6;pop;pop dance;tropical house;edm;electropop;dance pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
84;I Would Like;Zara Larsson;759369;2017-03-01;edm;2017;3;1;10;pop;scandipop;dance pop;swedish electropop;post-teen pop;tropical house;swedish pop;pop dance;electropop;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
85;Vente Pa' Ca (feat. Maluma);Ricky Martin;757957;2017-03-01;;2017;3;1;5;latin pop;puerto rican pop;mexican pop;latin;dance pop;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
86;Caroline;Aminé;751872;2017-03-01;;2017;3;1;5;portland hip hop;rap;pop rap;hip hop;underground hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
87;La Rompe Corazones;Daddy Yankee;751178;2017-03-01;;2017;3;1;4;reggaeton;latin;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
88;Me llamas (feat. Maluma) - Remix;Piso 21;747167;2017-03-01;;2017;3;1;6;reggaeton colombiano;colombian pop;reggaeton;trap latino;latin;latin pop;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
89;Thinking out Loud;Ed Sheeran;739102;2017-03-01;;2017;3;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
90;Ay Mi Dios (feat. Pitbull, Yandel & Chacal);IAmChino;736369;2017-03-01;;2017;3;1;2;cubaton;reggaeton;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
91;Redbone;Childish Gambino;733153;2017-03-01;;2017;3;1;4;rap;atl hip hop;pop rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
92;Vacaciones;Wisin;724902;2017-03-01;;2017;3;1;4;latin;reggaeton;latin hip hop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
93;Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox];Anuel AA;715945;2017-03-01;;2017;3;1;5;trap boricua;trap latino;reggaeton;reggaeton flow;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
94;The Other;Lauv;709100;2017-03-01;;2017;3;1;4;pop;post-teen pop;electropop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
95;Romantic - NOTD Remix;Stanaj;708736;2017-03-01;indie cafe pop;2017;3;1;10;pop;indie poptimism;electropop;alt z;post-teen pop;pop edm;dance pop;pop dance;tropical house;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
96;Moves;Big Sean;706908;2017-03-01;;2017;3;1;6;rap;pop rap;detroit hip hop;trap;southern hip hop;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
97;Skin;Rag'n'Bone Man;701513;2017-03-01;;2017;3;1;1;neo soul;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
98;Oceans Away;A R I Z O N A;691795;2017-03-01;;2017;3;1;6;indie poptimism;tropical house;electropop;pop dance;pop;pop edm;;;;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
99;Make Me (Cry);Noah Cyrus;687277;2017-03-01;;2017;3;1;4;pop;post-teen pop;alt z;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
100;Love Me Now;John Legend;687080;2017-03-01;;2017;3;1;5;pop soul;neo soul;pop;r&b;urban contemporary;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
101;Broccoli (feat. Lil Yachty);Shelley FKA DRAM;681596;2017-03-01;;2017;3;1;6;virginia hip hop;alternative r&b;underground hip hop;trap;pop rap;rap;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
102;By Your Side;Jonas Blue;677672;2017-03-01;;2017;3;1;6;tropical house;uk dance;pop dance;pop;dance pop;edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
103;We Don't Talk Anymore (feat. Selena Gomez);Charlie Puth;675206;2017-03-01;;2017;3;1;4;pop;viral pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
104;Cake - Challenge Version;Flo Rida;674547;2017-03-01;;2017;3;1;4;miami hip hop;dance pop;pop rap;pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
105;Me Rehúso;Danny Ocean;673084;2017-03-01;;2017;3;1;5;pop venezolano;reggaeton;trap latino;latin;latin pop;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
106;Sooner Or Later;Aaron Carter;670541;2017-03-01;;2017;3;1;2;post-teen pop;dance pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
107;I Took A Pill In Ibiza - Seeb Remix;Mike Posner;668310;2017-03-01;;2017;3;1;3;pop rap;dance pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
108;Be the One;Dua Lipa;657239;2017-03-01;;2017;3;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
109;goosebumps;Travis Scott;654545;2017-03-01;;2017;3;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
110;Stressed Out;Twenty One Pilots;647440;2017-03-01;;2017;3;1;2;modern rock;rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
111;Ride;Twenty One Pilots;641951;2017-03-01;;2017;3;1;2;modern rock;rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
112;Versace on the Floor;Bruno Mars;641258;2017-03-01;;2017;3;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
113;Some Kind Of Drug (feat. Marc E. Bassy);G-Eazy;636396;2017-03-01;;2017;3;1;5;indie pop rap;oakland hip hop;pop rap;rap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
114;Down;Marian Hill;632995;2017-03-01;;2017;3;1;1;electropop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
115;Perfect Strangers;Jonas Blue;622779;2017-03-01;;2017;3;1;6;tropical house;uk dance;pop dance;pop;dance pop;edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
116;No Problem (feat. Lil Wayne & 2 Chainz);Chance the Rapper;615562;2017-03-01;;2017;3;1;5;rap;conscious hip hop;chicago rap;pop rap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
117;No Lie;Sean Paul;611219;2017-03-01;;2017;3;1;4;dance pop;dancehall;pop rap;pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
118;The Greatest (feat. Kendrick Lamar);Sia;609691;2017-03-01;;2017;3;1;4;pop;australian dance;australian pop;dance pop;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
119;Faded;Alan Walker;608503;2017-03-01;;2017;3;1;2;pop dance;electro house;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;Cheap Thrills;Sia;607642;2017-03-01;;2017;3;1;4;pop;australian dance;australian pop;dance pop;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
121;Million Reasons;Lady Gaga;607343;2017-03-01;;2017;3;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
122;Love Yourself;Justin Bieber;606582;2017-03-01;;2017;3;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
123;Shooting Stars;Bag Raiders;591465;2017-03-01;;2017;3;1;6;australian dance;alternative dance;indietronica;filter house;nu disco;new rave;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
124;Big For Your Boots;Stormzy;589843;2017-03-01;;2017;3;1;2;grime;uk hip hop;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
125;X (feat. Future);21 Savage;589219;2017-03-01;;2017;3;1;4;atl hip hop;rap;trap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
126;This Is What You Came For (feat. Rihanna);Calvin Harris;587840;2017-03-01;;2017;3;1;8;uk dance;pop;dance pop;edm;house;progressive house;pop dance;electro house;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
127;No Heart;21 Savage;585669;2017-03-01;;2017;3;1;4;atl hip hop;rap;trap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
128;La Bicicleta;Carlos Vives;581613;2017-03-01;;2017;3;1;6;colombian pop;champeta;latin;vallenato;latin pop;tropical;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
129;Work from Home (feat. Ty Dolla $ign);Fifth Harmony;580633;2017-03-01;;2017;3;1;5;pop;post-teen pop;dance pop;girl group;talent show;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
130;Dile Que Tu Me Quieres;Ozuna;575311;2017-03-01;;2017;3;1;4;puerto rican pop;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
131;Gyal You A Party Animal - Remix;Charly Black;575303;2017-03-01;;2017;3;1;1;dancehall;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
132;Lot to Learn;Luke Christopher;575071;2017-03-01;;2017;3;1;2;indie pop rap;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
